click_id,customer_id,page_name,session_id,device_type,click_timestamp
250,9,Profile,fe7e833a-d77f-41d6-854e-0dbcfbb41a1f,Mobile,2026-01-23 15:02:43.741453
251,82,Home,3e530fd3-8836-496f-889c-c2cae2cedcaf,Tablet,2025-08-26 11:49:43.741453
252,39,Profile,135ab36b-5b96-4704-a063-ef2dd1da7255,Desktop,2025-12-30 17:20:43.741453
253,9,Home,992d0760-7342-4eac-9567-b776a84ed2ce,Mobile,2025-07-17 11:03:43.741453
254,17,Profile,a8635770-b664-496f-afd9-0cce9adb2491,Mobile,2026-02-04 02:49:43.741453
255,64,Support,ce7cd7ea-5af4-48b2-be1d-65923c8ecf04,Tablet,2025-06-19 15:09:43.741453
256,77,Products,fda5a218-5ccc-4e0e-bba9-893301b12636,Tablet,2026-01-31 15:31:43.741453
257,16,Support,8bb81eaa-1295-4ee5-8a8d-f93a849e8697,Mobile,2025-11-24 15:46:43.741453
258,90,Products,cfe01788-67f7-4367-a811-a9714649ca96,Mobile,2025-08-22 02:06:43.741453
259,32,Support,d2044df6-b67f-4f0e-8e08-f3c8497f222f,Tablet,2025-07-24 22:12:43.741453
260,5,Home,ce8097b8-667e-4b05-b27d-237b5ccf9e73,Desktop,2025-10-31 00:29:43.741453
261,83,Cart,4ac22a13-15c2-4704-b85c-820acda224d4,Mobile,2026-04-12 14:25:43.741453
262,14,Cart,fd370f2d-81d0-43ba-b387-7145814d27c5,Desktop,2025-08-03 13:31:43.741453
263,41,Products,65427bf6-4df2-4a53-884b-3831eefb51b3,Tablet,2025-08-07 11:50:43.741453
264,97,Support,ddb5da8f-ef53-448b-a733-4fc2b5cf4628,Mobile,2025-05-31 07:18:43.741453
265,33,Products,3b220384-8710-485d-b1d3-13010593099b,Tablet,2025-12-22 11:37:43.741453
266,91,Deals,7716d76d-a003-4fb2-ad3a-3d00d6e85873,Mobile,2025-12-16 22:55:43.741453
267,81,Deals,5f69c404-f6ed-43a1-87d8-b31764b29826,Mobile,2025-07-07 18:02:43.741453
268,41,Deals,dbf8d523-cd16-41d2-bae0-d82c5671215c,Desktop,2025-06-06 16:31:43.741453
269,38,Products,93024b00-f5f8-4e25-a999-4db44fcd1239,Mobile,2025-07-27 04:46:43.741453
270,11,Deals,2e857329-63c4-4cfb-8f9c-3d9a10920d3d,Desktop,2025-08-21 06:26:43.741453
271,50,Profile,b42a838e-1902-41ff-a0a1-fc4837f3550a,Desktop,2025-08-27 23:35:43.741453
272,38,Home,965072ed-8e87-4332-ae63-b69b09840ae5,Desktop,2025-06-28 04:46:43.741453
273,68,Home,59b0aee9-2269-4bdd-aa35-df001f1dde9d,Tablet,2025-10-03 18:25:43.741453
274,85,Checkout,929aad53-ef54-4ec6-ba78-0407f6c30459,Mobile,2025-07-24 07:50:43.741453
275,1,Deals,d08df646-0f5f-4c01-a51a-c33d6adf966e,Mobile,2026-05-02 04:06:43.741453
276,16,Cart,c913ff5a-a20d-4a79-8d7e-9ebd2fa5de83,Desktop,2025-10-12 07:07:43.741453
277,16,Products,8db1ef90-b192-40f2-a82c-a6235fe3c646,Tablet,2025-12-26 16:10:43.741453
278,88,Cart,e87dc14d-faff-4ef9-b0ac-fdcc7388b578,Mobile,2026-03-17 03:01:43.741453
279,68,Home,0223e88b-0f14-4c6b-9820-7f7b61eee22f,Tablet,2025-08-06 20:20:43.741453
280,10,Home,ad34a107-2d9b-40f4-80d5-1e1d1c7ea2c7,Tablet,2025-09-22 23:33:43.741453
281,37,Home,f5c42fbe-455f-4c3a-8010-16281bcb210b,Tablet,2026-01-29 05:07:43.741453
282,70,Deals,71d724b4-e492-46fc-9e5e-0cf743244860,Desktop,2025-08-11 13:28:43.741453
283,29,Products,a912c3b8-ba76-4bc8-ac19-215d4fc8c9fd,Desktop,2025-08-31 23:15:43.741453
284,51,Support,1698c240-4c33-452e-8839-d704decfe0ea,Tablet,2026-03-24 04:35:43.741453
285,54,Support,e945be07-122d-4746-af5a-f2b0878f1025,Mobile,2025-11-26 04:34:43.741453
286,87,Cart,84ee6f65-6273-4678-9567-0c911aa1bb6e,Desktop,2025-10-09 16:01:43.741453
287,48,Profile,a87cf03e-318e-4437-bd7c-ee718c7dc7b1,Tablet,2025-09-09 19:08:43.741453
288,72,Deals,27c38741-d230-4207-bbd7-d8c4ef7ba105,Mobile,2025-07-19 09:08:43.741453
289,25,Support,99c82285-f6d5-4e2b-a439-6d9d7b2885a4,Desktop,2025-10-04 06:26:43.741453
290,20,Products,a711903c-4274-4fac-a1a9-1be19351d72e,Mobile,2026-01-07 17:29:43.741453
291,89,Support,5a837fec-10d8-4dc2-aa9b-c6146c20a35e,Mobile,2026-03-06 10:18:43.741453
292,16,Support,306ac519-f057-4f19-8439-ca829a4d98c0,Mobile,2025-11-09 17:43:43.741453
293,73,Deals,338dca66-6244-42ef-acab-e1dfd76ed769,Mobile,2025-09-20 09:49:43.741453
294,51,Home,0f467c8e-15a4-484f-a81d-45386d983cdb,Desktop,2025-08-07 20:08:43.741453
295,84,Profile,2566138c-03dc-41b7-9147-5f69b3cd0bc2,Mobile,2025-06-16 20:57:43.741453
296,85,Cart,c976f64e-ef3f-44da-be75-b7354c1bc2f7,Mobile,2025-12-07 14:42:43.741453
297,72,Checkout,57cbb52e-761f-47d9-8d71-7e5e1934d1f0,Mobile,2025-12-06 10:51:43.741453
298,74,Profile,17d5fbe4-f10c-4ca3-b2a1-75839fb93609,Desktop,2026-03-25 17:55:43.741453
299,32,Support,60df0347-7cb4-465d-8449-47d9fa22b36b,Desktop,2025-12-29 10:49:43.741453
300,18,Cart,91caab7b-b187-4f49-a20f-ef7b2bbbda78,Desktop,2025-10-14 15:23:43.741453
301,91,Cart,1fd98c5f-ad68-45d9-8657-c58836ea0568,Mobile,2025-10-25 11:57:43.741453
302,77,Cart,3b1e910c-d082-43f8-b80b-6f4067897b26,Mobile,2026-04-29 06:16:43.741453
303,22,Deals,df6d035c-f8cd-4efe-9311-971c025a6a7d,Mobile,2025-11-21 07:23:43.741453
304,6,Products,e7f9531b-72a9-4c2f-8cb4-7b489e6496b4,Tablet,2026-02-26 06:05:43.741453
305,32,Home,3c2e9083-3a6e-47aa-b110-493cad1ec499,Desktop,2025-06-02 20:19:43.741453
306,77,Home,1513a7cf-5281-4795-849d-cb9df18c785c,Tablet,2026-02-17 15:13:43.741453
307,51,Checkout,201acd52-7e03-4ddf-bf4b-5d78b7a64bad,Desktop,2026-01-01 10:54:43.741453
308,32,Cart,b893bd9d-4e5c-42ec-92ea-a094cbe7f686,Mobile,2025-06-20 12:38:43.741453
309,81,Cart,20f2bc7a-f5f5-4792-a295-35b42ec57bc6,Desktop,2026-04-06 05:01:43.741453
310,6,Support,d6849741-a4ef-4cb2-803f-2bf62cee1061,Tablet,2025-07-07 00:15:43.741453
311,95,Support,812c3215-39bb-443c-b6be-e2046ffb01a0,Mobile,2025-12-17 05:07:43.741453
312,46,Deals,225da6ec-0c4f-475e-ac0b-24d0b50731db,Mobile,2025-07-21 08:50:43.741453
313,18,Profile,73899830-7879-443a-9155-32d253e23fc0,Desktop,2026-03-29 20:44:43.741453
314,39,Home,1897a79f-3c1c-4635-96d1-b7d417e6cf29,Tablet,2025-08-13 13:42:43.741453
315,4,Checkout,7bddad00-a8f1-4b14-b605-a54edf7eccc8,Mobile,2026-03-02 13:41:43.741453
316,51,Deals,5ba9358c-b9a3-4708-8b07-f20c2ace254f,Tablet,2025-10-15 09:37:43.741453
317,3,Profile,8dcd4abb-a73e-4f2d-897c-5f6ae42faa63,Tablet,2025-11-07 23:32:43.741453
318,81,Cart,160c02a1-e041-4cf8-be90-c2cb16def8d3,Mobile,2026-01-07 03:44:43.741453
319,14,Support,13ff5041-1369-4860-b9bd-1447e68a6d2c,Tablet,2025-08-11 13:41:43.741453
320,33,Cart,34604281-0f33-4872-9046-7567d3fd2afd,Tablet,2026-04-01 04:31:43.741453
321,17,Deals,a671a760-d37f-474b-9f3b-acaa3ac038f2,Mobile,2025-06-18 09:43:43.741453
322,32,Products,04fba11a-1719-4824-a005-1b4f2b34cc9e,Mobile,2026-01-24 22:44:43.741453
323,15,Products,59538130-d933-4805-81a7-fd39dc6c20d6,Tablet,2025-10-10 06:22:43.741453
324,99,Home,5f5ac3de-4856-48ac-8954-0932aa31ca6e,Mobile,2025-05-28 00:12:43.741453
325,41,Checkout,4ce71571-a444-4264-b8a2-e24fac4eb7b4,Mobile,2026-02-14 02:08:43.741453
326,88,Profile,c7c661fc-cf6f-4ea5-b3d5-5e4ec8fff348,Desktop,2026-02-20 08:49:43.741453
327,69,Home,7181d603-9303-4da0-993c-7cc969e9d85f,Tablet,2025-12-29 00:14:43.741453
328,14,Deals,da28ba6a-d29c-4f93-96fe-549edb0c3705,Mobile,2025-07-08 18:45:43.741453
329,76,Support,bf6961df-d067-4b5d-b946-ace73b4c4fc9,Desktop,2025-12-10 21:56:43.741453
330,70,Profile,7c987545-58a7-4149-b6ed-6ffdc25840e1,Tablet,2025-08-13 00:05:43.741453
331,3,Cart,32bb77ee-c752-4a9c-bde0-b75eba28f509,Desktop,2025-07-22 04:55:43.741453
332,41,Deals,cf93ef2d-b74e-4a38-bf2f-27fbcb4594bb,Tablet,2025-06-23 19:37:43.741453
333,94,Home,7579a17e-c1a1-4640-b2f4-ab7f16749561,Mobile,2026-02-09 06:47:43.741453
334,68,Profile,479889c9-76f1-4116-8465-7525be701500,Tablet,2025-07-17 02:38:43.741453
335,73,Checkout,b696e343-722d-4f23-8705-c2ed138af458,Mobile,2025-10-19 00:35:43.741453
336,12,Support,82b3d97c-726a-4b41-b0bd-d9cd334d6b76,Mobile,2025-09-25 10:23:43.741453
337,64,Cart,1487e3b7-9c15-437b-b4ff-8b6062765b84,Desktop,2026-04-15 05:28:43.741453
338,50,Checkout,4731b397-dfe6-4929-a1fe-ffc730e0e55a,Desktop,2025-11-23 00:35:43.741453
339,26,Checkout,a6513d40-1e6e-44d4-86c0-7103992bf1fe,Desktop,2025-10-24 12:44:43.741453
340,85,Deals,975d7e5f-b1bc-4bcd-a341-8b3d58a0ffe0,Mobile,2025-11-21 06:53:43.741453
341,64,Deals,e93ace90-6548-40e3-bff0-6719547f0a67,Mobile,2025-06-30 19:32:43.741453
342,23,Cart,9d919107-2b9b-4179-8d06-5309feec5d17,Tablet,2026-01-26 20:59:43.741453
343,93,Deals,f85900ce-7774-4669-a055-df216c39cfb5,Tablet,2026-05-02 17:04:43.741453
344,60,Home,144bc490-ce3d-4e6b-b502-56429699975f,Tablet,2025-07-17 00:27:43.741453
345,21,Checkout,0f1c4f40-a3e6-4c5e-9b34-6cdc4ab8f771,Desktop,2025-07-11 12:50:43.741453
346,16,Support,94eb8995-5157-4af6-9446-4f6f3108b1cf,Mobile,2026-03-17 13:05:43.741453
347,12,Support,82ed6790-0b78-4feb-94bf-717806a12639,Desktop,2025-07-04 04:38:43.741453
348,10,Checkout,0c626ce8-7d14-44a9-84ce-be575014f804,Desktop,2026-02-08 11:03:43.741453
349,44,Deals,eb4e954e-d31d-441f-84d8-9b2326a967da,Mobile,2025-10-10 05:29:43.741453
350,54,Home,6792a36f-2109-4073-aa34-892c8275dc58,Mobile,2025-08-03 13:47:43.741453
351,51,Support,9888829d-902c-4d80-b445-2f6539cc7755,Mobile,2026-03-03 06:43:43.741453
352,47,Checkout,bf6a6f12-7292-4a93-91e5-3e754a9284a9,Tablet,2025-07-20 19:41:43.741453
353,64,Home,67aee667-9144-4775-a1cf-7933760fd533,Mobile,2026-03-19 13:01:43.741453
354,54,Cart,dc3bcc4e-0f0d-4bd4-a649-630e7d6c1da5,Tablet,2026-01-19 14:47:43.741453
355,85,Support,b9216565-923d-49ee-8d43-24f293b22459,Mobile,2026-01-19 20:54:43.741453
356,76,Home,089df82e-8452-4668-8d9b-f2f4dd1e7933,Desktop,2026-02-23 21:47:43.741453
357,17,Checkout,7257397b-24af-4f14-aacb-40c8b987da43,Tablet,2025-09-10 23:59:43.741453
358,63,Cart,8e1b3bce-e24c-45c9-8677-c32c9b8d6cef,Tablet,2026-01-19 10:30:43.741453
359,11,Checkout,47efd1b0-6605-4059-a606-e4ee21b1b627,Desktop,2025-08-18 03:36:43.741453
360,3,Support,a954a06a-306a-4a00-a41e-c565c003fc9e,Desktop,2025-09-28 13:13:43.741453
361,56,Products,b0c43946-04cb-4cbd-b39c-68483f969ecd,Desktop,2026-01-22 07:37:43.741453
362,60,Profile,66c74dbe-8f99-47dc-9993-2f5a7a8201a2,Mobile,2025-07-25 22:12:43.741453
363,9,Products,a921d307-e94c-4e28-9026-12fdcd23ae83,Tablet,2025-09-24 20:26:43.741453
364,16,Checkout,92a59581-a319-428d-90ee-f084d768516f,Tablet,2026-02-26 05:29:43.741453
365,30,Profile,a9ee9047-8889-479a-8d5e-9ca8e8505fd5,Tablet,2025-07-01 10:40:43.741453
366,47,Products,1b20f4ea-e0b8-40a6-9e92-38693f34ae87,Desktop,2025-06-30 21:47:43.741453
367,15,Products,fc6f9430-7c51-4b47-9dbf-50ec7d45fcba,Mobile,2025-08-25 23:50:43.741453
368,59,Deals,ec3d9766-eb50-47b9-af70-b6d3c36ab0c0,Mobile,2026-04-24 01:27:43.741453
369,86,Cart,fca2e242-30e9-4c10-9626-4a394b5a1271,Mobile,2025-10-21 05:33:43.741453
370,27,Deals,92a3da81-0197-453b-87b9-88854f7641e0,Tablet,2026-03-03 18:04:43.741453
371,42,Support,6fd15f22-c03e-488e-aa4e-8ae0515a4f4e,Desktop,2026-03-24 16:59:43.741453
372,3,Deals,8b203265-345c-4613-a778-81bbb5704424,Tablet,2025-06-03 02:21:43.741453
373,3,Cart,96c0d645-53c6-4eeb-acfa-371f301eaf3b,Tablet,2025-07-26 09:50:43.741453
374,56,Deals,1fdd39b1-fbd5-4de8-9080-0d3ac8243ce1,Desktop,2025-06-13 12:42:43.741453
375,45,Profile,c4fb2c6c-007f-4cfd-a786-964b08dc0cac,Desktop,2025-07-17 02:49:43.741453
376,56,Checkout,b3d84f9b-7048-447b-812e-418e5aaf13b6,Mobile,2025-10-06 01:25:43.741453
377,77,Home,98debcb0-5336-4641-a3f8-84eeab7299ab,Tablet,2025-09-08 17:35:43.741453
378,82,Checkout,2981a9f9-3f6b-446f-8c2f-6faab9082f74,Desktop,2025-10-16 09:04:43.741453
379,44,Profile,8a0991f8-e3ad-480f-b1d6-d915ec977841,Desktop,2025-10-13 07:21:43.741453
380,31,Support,144af3b9-7625-4fe9-b163-3e913f561d18,Tablet,2025-10-03 06:46:43.741453
381,7,Home,ec2a687f-91c9-4fd2-b310-04b47f0881ca,Tablet,2026-02-22 07:06:43.741453
382,54,Deals,6b963580-25a0-4dcd-a2b9-5f437b30db85,Tablet,2026-04-28 14:38:43.741453
383,75,Home,c417e3d4-f0cc-425d-a255-ad2b9818e67e,Desktop,2025-11-15 13:33:43.741453
384,84,Home,b178b3fd-741f-49c2-b7c3-a8fd0d29ce60,Mobile,2025-12-26 19:16:43.741453
385,48,Products,eb3f55bd-d2bf-4d79-aaf7-d64feba2de76,Mobile,2026-04-29 04:31:43.741453
386,66,Support,8dcd0394-85c4-4b6e-82dd-534796d0a556,Tablet,2025-06-08 11:30:43.741453
387,24,Products,cd244ab0-b684-4876-82ee-ad7bcb57bdff,Tablet,2025-07-19 13:09:43.741453
388,19,Home,d856f104-eaf9-4e52-b29f-1f777db6ddb8,Desktop,2025-10-01 14:00:43.741453
389,65,Checkout,105b89e5-7392-4baa-99f3-4c572a678082,Tablet,2025-12-17 22:26:43.741453
390,62,Cart,cca41082-ac88-4c4b-b856-9efdd89a4a9d,Mobile,2025-07-14 21:54:43.741453
391,72,Support,1e13f0c0-a6d0-48bf-8fda-3e1572dc895c,Tablet,2025-08-28 04:20:43.741453
392,24,Deals,b9d098eb-900b-419f-8048-116ff422000c,Tablet,2025-09-09 07:41:43.741453
393,97,Products,3450e780-af21-41dc-947d-65eaebb26e9d,Tablet,2026-01-09 13:52:43.741453
394,62,Profile,0df3ceaf-819c-4cf3-8e3a-e9097fc4a69a,Tablet,2026-02-15 12:41:43.741453
395,63,Products,4fa2de91-214f-4bba-98f5-6b148342d50a,Tablet,2025-11-15 14:56:43.741453
396,13,Support,cc355a28-d33e-4929-8f14-5000350cbbce,Mobile,2025-11-10 21:19:43.741453
397,37,Profile,b5280c2f-9c85-486d-9a63-b5f35ffe0a27,Desktop,2026-01-27 00:24:43.741453
398,10,Home,f38d217f-5508-4eea-bd70-00fe3428bdb8,Mobile,2025-12-27 21:12:43.741453
399,11,Cart,21a9a1ac-d1b3-4987-b102-aa241cc9f34e,Mobile,2025-11-14 18:07:43.741453
400,10,Home,e0f0cabf-da71-49ba-b1bb-28cf69c3f9da,Mobile,2025-11-30 21:26:43.741453
401,96,Products,f7862ae5-25cd-49e3-8c3b-c1cb7fbb48b3,Tablet,2026-04-03 11:53:43.741453
402,78,Checkout,a79220d6-1769-4f41-b999-6b9fb4611093,Desktop,2026-01-10 09:13:43.741453
403,49,Cart,55818fcc-41f8-489f-a4a3-bffa10fdd6ce,Mobile,2025-10-08 06:55:43.741453
404,89,Support,bd10ddb0-43d5-4f35-afed-9117a9e4202f,Tablet,2025-12-20 12:00:43.741453
405,40,Checkout,b490b8e4-ebe0-4d37-9f29-5346686bba07,Desktop,2025-11-23 22:52:43.741453
406,59,Profile,05385fcc-def2-4f33-a03a-a2926194b5c7,Desktop,2025-11-10 19:09:43.741453
407,24,Products,51e9668d-e06a-4372-a777-6194806bc28d,Desktop,2026-01-23 23:15:43.741453
408,16,Home,4922ed6b-423f-47e7-9a7f-b7a488d98e98,Mobile,2025-11-11 08:16:43.741453
409,41,Support,efb35b8f-253b-449a-a209-afc2e9afd8b0,Mobile,2025-08-24 03:58:43.741453
410,56,Support,cc55ad71-130d-4dfb-9513-119b11b047f9,Mobile,2025-12-07 16:17:43.741453
411,6,Checkout,542e9213-7c28-4b30-9f83-04794b40f006,Tablet,2025-06-26 15:50:43.741453
412,80,Cart,5e5ab373-29c5-43a4-a5cb-38848b93baea,Mobile,2025-06-19 08:50:43.741453
413,96,Deals,bb907644-76d5-4dd7-ad95-f470555c9800,Mobile,2025-07-08 05:24:43.741453
414,44,Support,90213f75-bf3c-4150-aa35-58368a693953,Mobile,2025-07-05 05:16:43.741453
415,34,Cart,f57417b6-9156-4d66-8660-ec8314039f14,Desktop,2025-11-16 11:22:43.741453
416,70,Products,eff044f5-6f8b-4da5-81f6-7c68219cdeb3,Desktop,2026-03-12 08:06:43.741453
417,75,Home,1e4570f2-85d7-4fdb-92b1-d3c539904c01,Mobile,2025-12-12 15:52:43.741453
418,14,Products,7deb4177-4bd7-47b2-ad72-36b420fcb342,Desktop,2025-10-28 19:45:43.741453
419,33,Cart,cc95baca-0e87-4f7d-b53c-916bf0fb4598,Desktop,2025-12-16 18:13:43.741453
420,80,Checkout,33d924b5-65b9-4e50-8ebd-00f2d26eb0e8,Tablet,2025-08-26 22:34:43.741453
421,88,Cart,b11e2f22-5d28-448d-aa28-bd042f0fd0cf,Tablet,2025-08-08 20:51:43.741453
422,2,Products,ec8d9a6c-91ef-4313-86d3-ce1c1202b1d8,Desktop,2025-08-31 16:46:43.741453
423,59,Profile,104d4d98-0bd9-4cbb-8aa8-59afcfe9b04e,Tablet,2025-08-27 13:46:43.741453
424,52,Checkout,0efc73c0-5a11-4c48-853f-e19714c22cf9,Tablet,2025-08-03 11:37:43.741453
425,58,Cart,e58d5908-001e-4b8e-b2e0-6cb80b47b5fe,Desktop,2026-02-20 14:03:43.741453
426,77,Products,31f71af2-60ca-491c-abf4-bd1b18f74bf3,Tablet,2025-07-06 01:47:43.741453
427,72,Checkout,c5ab4f30-132d-4ca0-b0db-777729d9492d,Desktop,2025-09-24 00:50:43.741453
428,12,Checkout,bf1f2bdb-0ff5-40d7-9899-3a2e9a12e5ff,Tablet,2025-12-30 01:44:43.741453
429,11,Checkout,6bdd7d7f-866c-497d-9b11-4da3507317ff,Mobile,2025-10-13 04:46:43.741453
430,78,Products,70c5c0f5-da95-49a3-8d00-47139fe012d5,Desktop,2026-03-06 20:49:43.741453
431,29,Support,637ea471-5025-4774-a212-6cbb58e376df,Desktop,2025-08-02 09:07:43.741453
432,76,Deals,c693b1e6-ac12-4010-b7b2-11ba137c404d,Desktop,2026-05-06 02:10:43.741453
433,52,Products,2ee08882-f907-4652-bd5e-ccf56a85c039,Mobile,2025-11-08 18:14:43.741453
434,42,Products,cf485ace-ca96-410b-8d37-4d2b5cf79a1e,Desktop,2026-04-24 02:18:43.741453
435,33,Checkout,c63c5407-3572-4a04-899a-cf84d5712184,Mobile,2025-12-05 13:11:43.741453
436,59,Cart,6f8013d8-6f6e-484d-9eae-3e0682b67ad9,Desktop,2025-06-29 00:05:43.741453
437,88,Profile,21376718-5a5e-4dd2-97ae-3d34566a3d45,Tablet,2026-05-06 13:15:43.741453
438,66,Products,e220644f-566b-4acf-9f1e-c78b44b544ed,Desktop,2025-08-02 09:34:43.741453
439,55,Home,5ddb48e2-1f98-417d-9f1e-c48830e3fa38,Tablet,2026-04-12 20:43:43.741453
440,1,Cart,0588f062-d985-4b8a-983d-a3f0f1313bf7,Desktop,2025-08-17 00:59:43.741453
441,37,Support,15a94e97-6420-4449-8b28-f6a9e995a25b,Desktop,2025-09-12 15:42:43.741453
442,61,Support,c8af691e-609f-45fa-948a-1fcf1169f105,Mobile,2025-12-29 14:43:43.741453
443,66,Cart,b2247a0e-254e-49ad-ad1b-ad3a0a85bd0f,Tablet,2025-08-21 05:42:43.741453
444,36,Products,94de269c-1b43-4431-9eec-81e99ca94db2,Desktop,2025-07-06 00:14:43.741453
445,39,Home,908b2b44-2048-45f1-a9de-d2d464ff9c66,Mobile,2026-04-26 00:19:43.741453
446,58,Checkout,d172d405-b5cd-407c-8a19-b359de4f9cbd,Tablet,2026-05-02 06:48:43.741453
447,8,Cart,93138f8f-afe9-48be-b944-858bccd57104,Desktop,2025-12-03 17:46:43.741453
448,74,Deals,845141c9-1b53-4098-8ad5-6e710dc59254,Mobile,2026-04-25 19:41:43.741453
449,26,Home,e65b3379-6307-4c5c-a656-acb7cd15074b,Tablet,2025-10-12 02:45:43.741453
450,56,Home,193e40fc-ecab-4e98-b92f-be059534a7e7,Desktop,2025-07-16 09:42:43.741453
451,5,Products,49db5314-53ef-4102-97f5-74802d0f2058,Desktop,2025-06-06 15:25:43.741453
452,64,Support,5f8387f3-6cf5-408d-aa77-ebbeb04a4026,Desktop,2025-06-21 13:45:43.741453
453,79,Profile,2e43c77b-264d-45d8-9141-a450aafe977b,Mobile,2025-06-12 13:04:43.741453
454,71,Support,0c6478d3-0c73-4c78-9594-1f10d5714a62,Desktop,2026-01-03 02:19:43.741453
455,97,Products,714ef0ad-3b6c-42ff-b5c3-db29b4b37c62,Desktop,2025-11-02 06:35:43.741453
456,79,Profile,81df267d-a161-4313-b1c0-400f9216e054,Desktop,2026-05-01 18:13:43.741453
457,55,Support,b4c92f44-4b1e-4dd0-97bf-8d485235ef62,Desktop,2025-08-16 15:26:43.741453
458,2,Home,e5be2951-ed5c-463f-82a7-2a9c8ce609dd,Tablet,2025-10-24 04:21:43.741453
459,95,Profile,23f6ebda-fbd2-490c-91b9-329a3f9a12ba,Desktop,2025-06-25 14:18:43.741453
460,75,Products,5ea41f90-374e-4b4d-beb5-664e50fa9f9e,Desktop,2025-10-07 04:39:43.741453
461,26,Products,bc775596-d69d-4897-98c3-ec618671c5cc,Tablet,2026-01-02 05:11:43.741453
462,60,Support,6fd69475-23d9-4cb3-920a-22de122989db,Mobile,2025-12-02 14:12:43.741453
463,71,Deals,ed750635-ad80-4248-80a9-9903027733d4,Desktop,2026-01-11 08:11:43.741453
464,26,Cart,d8f61f68-ba24-49e2-ad08-5c578574d7ca,Tablet,2025-11-07 01:20:43.741453
465,20,Deals,441eaaf1-712d-4d82-afbe-f030c52352bb,Desktop,2025-11-18 05:47:43.741453
466,30,Support,f882e51a-e976-4607-b143-3e492f27b07c,Desktop,2025-06-22 12:42:43.741453
467,23,Support,00354816-4686-436a-b089-41fa3b09f841,Mobile,2025-08-29 13:40:43.741453
468,99,Cart,9ae4e72b-a8e1-4394-b28e-13ff1e70ff6c,Mobile,2026-01-12 21:01:43.741453
469,66,Cart,beb626db-8555-4610-80da-15f150975a19,Mobile,2025-07-31 07:05:43.741453
470,8,Support,f5a6eba2-b590-4cd0-a412-a436844aea7e,Desktop,2025-10-02 23:52:43.741453
471,11,Profile,dc4412b2-3615-478a-b8eb-95785ae374ed,Tablet,2026-01-29 23:15:43.741453
472,6,Checkout,fd2b782a-bce9-4de2-8ca2-13e2e77225e1,Desktop,2025-07-30 11:11:43.741453
473,13,Cart,504c71c4-60a3-468c-957b-65a1dfd8dd70,Tablet,2025-11-04 14:10:43.741453
474,49,Deals,accf4ec0-340b-4170-acff-47e57792e5fa,Tablet,2026-03-10 09:07:43.741453
475,49,Support,8947d476-20f1-41ee-ae9a-e1756a395f3b,Mobile,2025-09-22 16:06:43.741453
476,33,Home,63d1426f-2493-4347-b5c1-d9f3a8550643,Mobile,2025-12-12 05:05:43.741453
477,15,Checkout,df666e75-1261-43ec-af93-f010561c5f21,Mobile,2026-04-24 04:37:43.741453
478,46,Deals,aa821017-1555-4a6b-a3de-d5417a634931,Desktop,2025-08-30 11:01:43.741453
479,39,Support,a626b785-8212-4630-bfcc-37ff88298243,Desktop,2025-10-03 07:59:43.741453
480,65,Home,802e4e51-40c7-46f7-be6c-38caa8cee00c,Mobile,2026-03-08 02:41:43.741453
481,48,Home,04d52b61-ce98-45b4-92ab-d3d5868d8e88,Desktop,2026-01-26 23:14:43.741453
482,17,Deals,e822bf94-00e7-4914-8c76-03ab8be1022c,Desktop,2026-04-11 10:05:43.741453
483,43,Cart,81b9c71f-525d-4fe9-ae66-0b4e6b0981e7,Tablet,2025-11-03 12:07:43.741453
484,100,Products,99775462-b5ad-4d41-a0f3-3584dc242c98,Desktop,2025-11-25 09:59:43.741453
485,60,Home,311a0a5e-dd3f-4058-974d-f05bc1ef40a8,Desktop,2026-03-01 02:55:43.741453
486,72,Profile,9939eb2b-00db-4a4f-95af-463df9a110e5,Tablet,2025-10-11 17:40:43.741453
487,48,Deals,91b65a76-e29d-4c8a-81be-5acdec9b32e6,Desktop,2025-09-07 17:06:43.741453
488,29,Cart,125b357a-70b2-4bef-89c5-df708594180b,Tablet,2026-03-05 14:31:43.741453
489,42,Deals,871d1658-2305-4e93-83ca-e0f243903fd3,Mobile,2026-04-20 02:03:43.741453
490,96,Home,a669252d-4f57-4538-a88a-e1ad47ee800e,Tablet,2026-04-29 17:25:43.741453
491,4,Products,cf7908dd-dac0-415f-b907-71725a84f851,Mobile,2025-06-27 09:37:43.741453
492,30,Checkout,d5012af8-a2e3-45d8-9734-e0f1841b8bdc,Tablet,2025-08-26 11:47:43.741453
493,53,Support,69601eb6-1491-4e9e-a729-ade3d024eb4b,Mobile,2025-07-06 10:15:43.741453
494,35,Products,163a03dd-3b4c-4122-9794-e0817fd520f6,Mobile,2025-10-10 04:13:43.741453
495,16,Deals,78b1ecc8-793d-4de2-aba5-d5dbd2952d39,Mobile,2026-04-09 21:18:43.741453
496,84,Home,a280fca7-1dc8-406b-80a1-98ab9f28a97a,Tablet,2026-03-16 15:06:43.741453
497,58,Cart,cec2b3d8-0847-49b7-880f-6770b6f69d70,Mobile,2025-11-25 12:15:43.741453
498,4,Profile,e6292a48-6586-4424-a985-ba66f133f80b,Mobile,2025-09-21 20:51:43.741453
499,70,Deals,94c55fa3-882a-471a-8b8d-caadff025efe,Tablet,2025-07-11 00:08:43.741453
500,89,Cart,1ca04a9f-0ec9-4574-a45b-1e1a58df1003,Desktop,2026-04-23 20:36:43.741453
